Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpYes,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal
"? 40,321.00",Yes,Yes,59,? 44.00,? 4.00,? 21.00,? 6.00,? 0.00,? 27.00,2,3,0,3,7,No,No,No,No,No,No,No,48,2494,No,Yes,No,No,No,No,No,Yes,No,No,? 75.00
"? 37,235.00",Yes,No,68,? 20.00,? 2.00,? 9.00,? 4.00,? 6.00,? 20.00,1,1,1,2,4,No,No,No,No,No,No,No,36,2307,No,No,No,Yes,No,No,No,Yes,No,No,? 41.00
"? 81,843.00",No,No,13,? 779.00,? 86.00,? 537.00,? 34.00,? 69.00,? 138.00,1,5,9,12,3,No,No,No,No,No,No,No,60,2592,No,Yes,No,No,No,No,No,No,Yes,No,"? 1,505.00"
"? 46,692.00",No,Yes,37,? 170.00,? 6.00,? 97.00,? 24.00,? 12.00,? 88.00,3,6,1,5,6,No,No,No,No,No,No,No,62,2547,No,No,No,Yes,No,No,No,No,Yes,No,? 309.00
"? 77,382.00",No,Yes,36,? 491.00,? 48.00,? 231.00,? 112.00,? 105.00,? 134.00,2,5,7,12,1,No,No,Yes,No,No,No,No,52,2332,No,No,No,Yes,No,No,No,Yes,No,No,? 987.00
"? 37,774.00",Yes,No,28,? 173.00,? 8.00,? 107.00,? 7.00,? 2.00,? 176.00,4,7,2,3,9,Yes,No,No,No,No,Yes,Yes,43,2823,No,No,Yes,No,No,No,No,Yes,No,No,? 297.00
"? 18,393.00",Yes,No,2,? 7.00,? 10.00,? 13.00,? 16.00,? 0.00,? 4.00,2,3,0,3,8,No,No,No,No,No,No,No,46,2251,No,Yes,No,No,No,No,Yes,No,No,No,? 46.00
"? 72,828.00",No,Yes,17,"? 1,205.00",? 0.00,? 235.00,? 19.00,? 14.00,? 205.00,6,6,3,13,7,No,No,No,No,No,No,No,58,2659,No,Yes,No,No,No,No,No,No,Yes,No,"? 1,473.00"
"? 24,711.00",No,No,86,? 10.00,? 7.00,? 25.00,? 6.00,? 3.00,? 7.00,1,3,0,3,7,No,No,No,No,No,No,No,38,2231,No,Yes,No,No,No,No,No,Yes,No,No,? 51.00
"? 45,503.00",Yes,No,54,? 97.00,? 4.00,? 44.00,? 6.00,? 1.00,? 18.00,1,3,1,4,5,No,No,No,No,No,No,No,45,2436,No,Yes,No,No,No,No,No,No,No,Yes,? 152.00
"? 6,560.00",No,No,2,? 67.00,? 11.00,? 26.00,? 4.00,? 3.00,? 262.00,0,1,0,1,17,No,No,No,No,No,No,No,38,2358,No,No,Yes,No,No,No,No,No,Yes,No,? 111.00
"? 71,604.00",No,No,3,? 345.00,? 53.00,? 528.00,? 98.00,? 75.00,? 97.00,1,8,3,5,4,Yes,No,No,No,No,No,Yes,75,2383,No,No,No,Yes,No,No,No,No,No,Yes,"? 1,099.00"
"? 27,244.00",Yes,No,84,? 6.00,? 5.00,? 17.00,? 3.00,? 24.00,? 46.00,2,2,2,2,7,No,No,No,No,No,No,No,41,2273,No,Yes,No,No,No,No,No,Yes,No,No,? 55.00
"? 48,752.00",Yes,Yes,8,? 73.00,? 57.00,? 100.00,? 71.00,? 15.00,? 0.00,5,6,1,5,9,No,No,No,No,No,No,Yes,51,2723,No,Yes,No,No,No,No,No,Yes,No,No,? 316.00
"? 71,434.00",No,Yes,4,? 711.00,? 36.00,? 217.00,? 172.00,? 96.00,? 168.00,3,7,4,7,4,No,Yes,No,Yes,No,No,No,58,2443,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,232.00"
"? 90,842.00",No,No,57,? 774.00,? 70.00,? 118.00,? 182.00,? 187.00,? 93.00,1,4,9,13,1,No,No,No,No,No,No,No,72,2494,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,331.00"
"? 88,097.00",Yes,No,24,? 163.00,? 0.00,? 480.00,? 0.00,? 126.00,? 75.00,1,6,5,8,9,No,Yes,Yes,Yes,No,No,Yes,42,2839,No,Yes,No,No,No,No,No,No,Yes,No,? 769.00
"? 51,948.00",No,Yes,51,? 82.00,? 33.00,? 54.00,? 71.00,? 30.00,? 41.00,2,5,2,4,5,No,No,No,No,No,No,No,45,2444,No,Yes,No,No,No,No,No,Yes,No,No,? 270.00
"? 71,853.00",No,No,29,? 358.00,? 108.00,? 413.00,? 141.00,? 97.00,? 32.00,1,2,8,6,1,No,No,No,No,No,No,No,38,2576,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,117.00"
"? 35,876.00",No,No,13,? 66.00,? 2.00,? 40.00,? 4.00,? 3.00,? 14.00,1,3,1,3,6,No,No,No,No,No,No,No,37,2229,No,Yes,No,No,No,No,No,No,Yes,No,? 115.00
"? 40,049.00",No,Yes,23,? 13.00,? 6.00,? 7.00,? 0.00,? 3.00,? 3.00,1,1,0,3,6,No,No,No,No,No,No,No,68,2415,No,No,No,No,Yes,No,No,Yes,No,No,? 29.00
"? 39,660.00",Yes,No,36,? 139.00,? 13.00,? 78.00,? 20.00,? 13.00,? 36.00,3,7,1,3,9,No,No,No,No,No,No,Yes,38,2849,No,No,Yes,No,No,No,No,Yes,No,No,? 263.00
"? 50,127.00",No,Yes,88,? 274.00,? 0.00,? 21.00,? 4.00,? 6.00,? 15.00,1,5,1,6,6,No,Yes,No,No,No,No,No,58,2190,No,No,No,Yes,No,No,No,Yes,No,No,? 305.00
"? 43,263.00",No,Yes,2,? 262.00,? 6.00,? 61.00,? 0.00,? 10.00,? 102.00,3,5,2,6,5,No,No,No,No,No,No,No,43,2744,No,Yes,No,No,No,No,No,No,Yes,No,? 339.00
"? 62,845.00",Yes,Yes,3,"? 1,099.00",? 0.00,? 45.00,? 0.00,? 0.00,? 34.00,11,3,4,10,8,No,Yes,No,No,No,No,Yes,71,2795,No,Yes,No,No,No,No,No,No,Yes,No,"? 1,144.00"
"? 18,929.00",No,No,15,? 32.00,? 0.00,? 8.00,? 23.00,? 4.00,? 18.00,1,1,0,4,6,No,No,No,No,No,No,No,30,2657,No,Yes,No,No,No,No,No,Yes,No,No,? 67.00
"? 24,367.00",Yes,No,58,? 2.00,? 4.00,? 2.00,? 0.00,? 11.00,? 5.00,1,1,0,2,9,No,No,No,No,No,No,No,38,2625,No,No,Yes,No,No,No,Yes,No,No,No,? 19.00
"? 33,249.00",Yes,No,11,? 6.00,? 10.00,? 21.00,? 19.00,? 14.00,? 42.00,2,2,1,3,6,No,No,No,No,No,No,No,45,2653,No,No,Yes,No,No,No,No,Yes,No,No,? 70.00
"? 26,887.00",No,Yes,27,? 6.00,? 7.00,? 4.00,? 3.00,? 4.00,? 6.00,1,1,0,3,6,No,No,No,No,No,No,No,61,2663,No,Yes,No,No,No,Yes,No,No,No,No,? 24.00
"? 50,150.00",No,No,32,? 135.00,? 46.00,? 92.00,? 65.00,? 61.00,? 11.00,2,5,2,7,5,No,No,No,No,No,No,No,37,2533,No,Yes,No,No,No,No,No,No,No,Yes,? 399.00
"? 62,061.00",No,Yes,12,? 641.00,? 7.00,? 84.00,? 0.00,? 30.00,? 38.00,3,10,4,7,6,No,Yes,No,No,No,No,No,44,2461,No,No,No,Yes,No,No,No,Yes,No,No,? 762.00
"? 85,696.00",No,No,88,? 714.00,? 76.00,? 395.00,? 116.00,? 0.00,? 12.00,1,4,6,9,1,No,No,No,No,No,No,Yes,58,2581,Yes,No,No,No,No,No,No,No,No,Yes,"? 1,301.00"
"? 76,542.00",No,No,91,? 794.00,? 73.00,? 573.00,? 0.00,? 29.00,? 14.00,1,4,8,10,2,No,No,No,No,No,No,No,64,2615,No,No,No,Yes,No,No,No,No,No,Yes,"? 1,469.00"
"? 70,515.00",No,No,12,? 420.00,? 0.00,? 452.00,? 182.00,? 64.00,? 140.00,1,6,6,4,2,No,No,No,No,No,No,Yes,27,2410,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,118.00"
"? 18,227.00",Yes,No,21,? 1.00,? 2.00,? 7.00,? 4.00,? 3.00,? 11.00,1,0,1,2,8,No,No,No,No,No,No,No,33,2757,No,No,No,Yes,No,No,No,Yes,No,No,? 17.00
"? 69,139.00",No,Yes,23,? 86.00,? 12.00,? 75.00,? 33.00,? 15.00,? 6.00,1,4,1,5,4,No,No,No,No,No,No,No,55,2312,No,Yes,No,No,No,No,No,Yes,No,No,? 221.00
"? 69,109.00",No,No,10,? 823.00,? 25.00,? 459.00,? 124.00,? 29.00,? 95.00,1,6,6,7,4,No,No,Yes,No,No,No,Yes,38,2756,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,460.00"
"? 69,627.00",No,Yes,35,? 231.00,? 161.00,? 215.00,? 171.00,? 30.00,? 53.00,2,8,2,11,5,No,No,No,No,No,No,No,58,2628,No,No,Yes,No,No,No,No,Yes,No,No,? 808.00
"? 38,136.00",Yes,No,69,? 8.00,? 15.00,? 27.00,? 0.00,? 20.00,? 33.00,2,3,1,2,8,Yes,No,No,No,No,No,No,42,2592,No,Yes,No,No,No,No,No,Yes,No,No,? 70.00
"? 62,159.00",No,No,68,? 182.00,? 17.00,? 259.00,? 77.00,? 70.00,? 29.00,1,6,2,10,4,No,No,No,No,No,No,No,74,2221,No,No,Yes,No,No,No,No,No,No,Yes,? 605.00
"? 80,695.00",No,No,85,? 557.00,? 129.00,? 984.00,? 193.00,? 37.00,? 18.00,1,5,8,5,2,No,No,No,No,No,No,No,57,2341,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,900.00"
"? 33,316.00",Yes,Yes,34,? 79.00,? 1.00,? 31.00,? 4.00,? 4.00,? 12.00,3,2,1,4,6,No,No,No,No,No,No,No,49,2427,No,No,Yes,No,No,No,No,No,Yes,No,? 119.00
"? 58,554.00",Yes,Yes,55,? 368.00,? 24.00,? 68.00,? 38.00,? 0.00,? 88.00,6,8,2,6,7,No,No,No,No,No,No,No,52,2800,No,No,No,Yes,No,No,No,Yes,No,No,? 498.00
"? 17,256.00",Yes,No,10,? 6.00,? 4.00,? 14.00,? 8.00,? 8.00,? 22.00,2,2,1,2,8,Yes,No,No,No,No,No,No,28,2377,No,Yes,No,No,No,No,Yes,No,No,No,? 40.00
"? 53,034.00",Yes,Yes,30,? 160.00,? 15.00,? 196.00,? 15.00,? 11.00,? 50.00,8,6,1,7,8,No,No,No,No,No,No,No,46,2554,Yes,No,No,No,No,No,No,Yes,No,No,? 397.00
"? 52,203.00",No,No,36,? 488.00,? 21.00,? 238.00,? 56.00,? 108.00,? 28.00,1,8,7,11,6,No,No,No,No,No,No,No,70,2857,No,No,No,Yes,No,Yes,No,No,No,No,? 911.00
"? 59,601.00",No,Yes,14,? 691.00,? 7.00,? 69.00,? 0.00,? 7.00,? 23.00,4,2,2,7,8,No,Yes,No,No,No,No,No,43,2498,Yes,No,No,No,No,Yes,No,No,No,No,? 774.00
"? 75,154.00",No,Yes,79,? 543.00,? 10.00,? 205.00,? 160.00,? 143.00,? 82.00,1,6,3,6,3,No,No,No,No,No,No,Yes,62,2822,No,No,Yes,No,No,No,No,No,Yes,No,"? 1,061.00"
"? 47,025.00",No,Yes,52,? 254.00,? 7.00,? 108.00,? 20.00,? 0.00,? 26.00,3,6,3,5,6,No,No,No,No,No,No,No,44,2393,No,No,Yes,No,No,No,No,Yes,No,No,? 389.00
"? 37,971.00",Yes,No,97,? 5.00,? 4.00,? 10.00,? 2.00,? 2.00,? 7.00,1,1,0,3,8,No,No,No,No,No,No,No,47,2375,No,Yes,No,No,No,No,No,Yes,No,No,? 23.00
"? 41,335.00",Yes,No,24,? 112.00,? 19.00,? 21.00,? 16.00,? 14.00,? 5.00,3,4,1,4,7,No,No,No,No,No,No,No,52,2344,Yes,No,No,No,No,No,No,No,Yes,No,? 182.00
"? 67,267.00",No,Yes,0,? 134.00,? 11.00,? 59.00,? 15.00,? 2.00,? 30.00,1,3,2,5,2,No,No,No,No,No,No,No,62,2206,No,Yes,No,No,No,No,No,Yes,No,No,? 221.00
"? 57,338.00",No,Yes,96,? 143.00,? 6.00,? 52.00,? 11.00,? 8.00,? 17.00,2,4,1,5,5,No,No,No,No,No,No,No,45,2220,No,No,Yes,No,No,No,No,Yes,No,No,? 220.00
"? 50,523.00",Yes,Yes,89,? 51.00,? 4.00,? 24.00,? 4.00,? 7.00,? 1.00,2,2,0,4,6,No,No,No,No,No,No,No,60,2345,No,No,No,Yes,No,Yes,No,No,No,No,? 90.00
"? 35,791.00",Yes,Yes,94,? 27.00,? 0.00,? 5.00,? 0.00,? 0.00,? 3.00,2,1,0,3,8,No,No,No,No,No,No,No,55,2578,No,No,Yes,No,No,No,No,No,Yes,No,? 32.00
"? 50,611.00",No,Yes,98,? 459.00,? 0.00,? 24.00,? 6.00,? 0.00,? 4.00,6,4,5,7,6,No,Yes,No,No,No,No,No,60,2792,Yes,No,No,No,No,No,No,No,No,Yes,? 489.00
"? 56,242.00",No,Yes,72,? 689.00,? 8.00,? 167.00,? 11.00,? 8.00,? 88.00,5,8,4,11,6,No,No,No,No,No,No,No,51,2642,No,Yes,No,No,No,No,No,No,No,Yes,? 883.00
"? 48,904.00",No,Yes,1,? 283.00,? 10.00,? 38.00,? 0.00,? 13.00,? 27.00,4,7,2,4,8,No,No,No,No,No,No,No,60,2733,No,No,Yes,No,No,No,No,Yes,No,No,? 344.00
"? 56,243.00",Yes,Yes,26,? 347.00,? 0.00,? 35.00,? 4.00,? 3.00,? 7.00,6,4,2,8,5,No,No,No,No,No,No,No,45,2340,No,No,Yes,No,No,No,No,Yes,No,No,? 389.00
"? 21,355.00",Yes,No,5,? 5.00,? 13.00,? 14.00,? 0.00,? 5.00,? 31.00,2,2,1,2,6,Yes,No,No,No,No,No,Yes,35,2472,No,Yes,No,No,No,No,No,Yes,No,No,? 37.00
"? 57,420.00",No,Yes,22,? 280.00,? 0.00,? 18.00,? 0.00,? 0.00,? 24.00,3,5,1,6,7,No,Yes,No,No,No,No,No,49,2528,No,No,No,Yes,No,No,No,No,Yes,No,? 298.00
"? 46,390.00",No,Yes,56,? 95.00,? 14.00,? 64.00,? 2.00,? 9.00,? 38.00,1,4,2,3,7,No,No,No,No,No,No,No,65,2214,Yes,No,No,No,No,No,No,No,Yes,No,? 184.00
"? 54,342.00",Yes,Yes,74,? 84.00,? 10.00,? 34.00,? 11.00,? 10.00,? 28.00,4,3,1,4,6,No,No,No,No,No,No,No,64,2520,No,No,No,Yes,No,Yes,No,No,No,No,? 149.00
"? 20,895.00",Yes,No,24,? 18.00,? 3.00,? 17.00,? 3.00,? 0.00,? 4.00,1,2,0,3,9,No,No,No,No,No,No,No,47,2790,No,Yes,No,No,No,No,No,Yes,No,No,? 41.00
"? 92,344.00",No,No,9,? 992.00,? 24.00,? 694.00,? 51.00,? 19.00,? 119.00,0,5,10,5,1,Yes,No,Yes,No,No,No,No,72,2324,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,780.00"
"? 26,907.00",Yes,Yes,10,? 9.00,? 1.00,? 7.00,? 0.00,? 3.00,? 2.00,2,1,0,3,7,No,No,No,No,No,No,No,44,2472,No,No,No,Yes,No,Yes,No,No,No,No,? 20.00
"? 44,964.00",Yes,Yes,35,? 19.00,? 1.00,? 17.00,? 2.00,? 0.00,? 2.00,1,1,0,3,8,No,No,No,No,No,No,No,40,2719,No,No,No,Yes,No,No,No,Yes,No,No,? 39.00
"? 75,507.00",No,No,56,? 709.00,? 93.00,? 374.00,? 104.00,? 80.00,? 80.00,1,8,6,6,3,No,No,No,No,No,No,No,41,2217,No,No,No,Yes,No,No,No,Yes,No,No,"? 1,360.00"
"? 53,761.00",Yes,Yes,7,? 158.00,? 0.00,? 76.00,? 13.00,? 7.00,? 71.00,6,4,4,3,5,No,No,No,No,No,No,No,48,2420,No,Yes,No,No,No,No,No,No,Yes,No,? 254.00
"? 22,682.00",Yes,No,51,? 10.00,? 14.00,? 29.00,? 4.00,? 2.00,? 36.00,3,2,1,4,4,No,No,No,No,No,No,No,47,2428,No,No,No,Yes,No,No,No,Yes,No,No,? 59.00
"? 38,887.00",Yes,No,17,? 25.00,? 1.00,? 13.00,? 0.00,? 0.00,? 3.00,1,1,0,3,7,No,No,No,No,No,No,No,48,2278,No,No,No,Yes,No,No,No,No,No,Yes,? 39.00
"? 41,658.00",Yes,Yes,30,? 8.00,? 4.00,? 12.00,? 15.00,? 4.00,? 29.00,2,1,1,2,4,No,No,No,No,No,No,No,45,2756,No,No,Yes,No,No,Yes,No,No,No,No,? 43.00
"? 29,791.00",Yes,No,21,? 14.00,? 0.00,? 6.00,? 0.00,? 0.00,? 0.00,2,2,0,3,5,No,No,No,No,No,No,No,48,2204,No,Yes,No,No,No,No,No,No,No,Yes,? 20.00
"? 63,915.00",No,Yes,2,? 622.00,? 7.00,? 115.00,? 30.00,? 0.00,? 15.00,2,6,3,12,5,No,No,No,No,No,No,No,64,2493,No,Yes,No,No,No,No,No,No,Yes,No,? 774.00
"? 39,996.00",Yes,Yes,85,? 11.00,? 0.00,? 3.00,? 0.00,? 0.00,? 1.00,1,1,0,2,6,No,No,No,No,No,No,No,46,2197,Yes,No,No,No,No,No,No,Yes,No,No,? 14.00
"? 26,759.00",Yes,No,65,? 25.00,? 3.00,? 16.00,? 8.00,? 5.00,? 2.00,2,2,1,3,6,No,No,No,No,No,No,No,48,2301,Yes,No,No,No,No,No,No,Yes,No,No,? 57.00
"? 63,841.00",No,Yes,64,? 635.00,? 15.00,? 100.00,? 20.00,? 7.00,? 131.00,1,9,3,9,6,No,No,No,No,No,No,No,52,2593,Yes,No,No,No,No,No,No,No,Yes,No,? 777.00
"? 51,039.00",Yes,Yes,11,? 100.00,? 64.00,? 79.00,? 65.00,? 0.00,? 109.00,2,6,2,4,7,No,No,No,No,No,No,No,51,2725,No,Yes,No,No,No,No,No,No,No,Yes,? 308.00
"? 60,544.00",Yes,Yes,92,? 201.00,? 2.00,? 43.00,? 3.00,? 5.00,? 35.00,4,5,1,5,6,No,No,No,No,No,No,No,59,2832,No,Yes,No,No,No,No,No,Yes,No,No,? 254.00
"? 65,685.00",No,Yes,54,? 642.00,? 14.00,? 49.00,? 0.00,? 7.00,? 57.00,1,9,2,9,5,No,No,No,No,No,No,No,48,2251,No,Yes,No,No,No,No,No,Yes,No,No,? 712.00
"? 37,716.00",No,Yes,4,? 97.00,? 1.00,? 41.00,? 6.00,? 2.00,? 41.00,2,4,1,3,7,No,No,No,No,No,No,No,67,2228,No,Yes,No,No,No,No,No,Yes,No,No,? 147.00
"? 36,864.00",No,Yes,53,? 204.00,? 5.00,? 39.00,? 17.00,? 0.00,? 89.00,3,5,2,4,8,No,No,No,No,No,No,Yes,63,2844,No,No,Yes,No,No,No,No,Yes,No,No,? 265.00
"? 44,511.00",Yes,No,39,? 513.00,? 7.00,? 133.00,? 46.00,? 14.00,? 14.00,6,8,4,8,8,No,No,No,No,No,No,No,50,2784,No,Yes,No,No,No,No,No,No,Yes,No,? 713.00
"? 36,947.00",Yes,Yes,49,? 88.00,? 3.00,? 21.00,? 4.00,? 1.00,? 29.00,4,3,0,4,9,No,No,No,No,No,No,No,53,2850,No,Yes,No,No,No,No,No,No,No,Yes,? 117.00
"? 47,352.00",No,Yes,70,? 172.00,? 12.00,? 112.00,? 8.00,? 0.00,? 15.00,4,6,1,5,7,No,No,No,No,No,No,No,69,2603,No,No,No,Yes,No,No,No,No,Yes,No,? 304.00
"? 67,087.00",No,Yes,40,? 329.00,? 35.00,? 222.00,? 130.00,? 35.00,? 43.00,2,7,5,8,4,No,No,No,No,No,No,No,67,2353,No,Yes,No,No,No,No,No,No,Yes,No,? 751.00
"? 57,045.00",No,Yes,40,? 296.00,? 13.00,? 104.00,? 11.00,? 13.00,? 17.00,3,4,2,9,3,No,No,No,No,No,No,No,70,2818,No,Yes,No,No,No,No,No,Yes,No,No,? 437.00
"? 36,957.00",Yes,Yes,43,? 100.00,? 2.00,? 16.00,? 2.00,? 1.00,? 31.00,4,3,2,2,9,No,No,No,No,No,No,Yes,67,2820,Yes,No,No,No,No,No,No,No,No,Yes,? 121.00
"? 69,389.00",No,Yes,17,? 422.00,? 7.00,? 238.00,? 69.00,? 46.00,? 15.00,1,7,2,12,4,No,No,No,No,No,No,No,43,2798,No,Yes,No,No,No,No,No,No,No,Yes,? 782.00
"? 80,134.00",Yes,No,40,"? 1,218.00",? 16.00,? 272.00,? 104.00,? 0.00,? 80.00,2,5,3,6,6,No,Yes,Yes,Yes,No,No,Yes,48,2564,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,610.00"
"? 43,142.00",Yes,Yes,84,? 5.00,? 1.00,? 7.00,? 2.00,? 1.00,? 4.00,1,1,0,2,7,No,No,No,No,No,No,No,51,2290,No,Yes,No,No,No,No,No,No,Yes,No,? 16.00
"? 80,589.00",No,No,25,? 507.00,? 93.00,? 520.00,? 242.00,? 40.00,? 26.00,1,5,10,5,1,No,No,No,Yes,No,No,Yes,76,2317,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,402.00"
"? 34,412.00",Yes,No,62,? 52.00,? 12.00,? 50.00,? 4.00,? 36.00,? 55.00,3,5,0,3,9,No,No,No,No,No,No,No,30,2660,No,No,Yes,No,No,No,No,Yes,No,No,? 154.00
"? 57,537.00",Yes,No,83,? 191.00,? 56.00,? 139.00,? 51.00,? 8.00,? 100.00,4,4,3,8,4,No,No,No,No,No,No,No,41,2543,No,No,Yes,No,No,No,No,Yes,No,No,? 445.00
"? 22,634.00",No,No,47,? 2.00,? 23.00,? 11.00,? 8.00,? 6.00,? 46.00,1,2,1,2,8,No,No,No,No,No,No,No,54,2688,No,No,No,Yes,No,No,Yes,No,No,No,? 50.00
"? 51,315.00",No,No,45,? 68.00,? 28.00,? 39.00,? 16.00,? 30.00,? 41.00,1,2,2,5,2,No,No,No,No,No,No,No,72,2285,No,No,No,Yes,No,No,No,Yes,No,No,? 181.00
"? 36,026.00",Yes,Yes,34,? 20.00,? 4.00,? 10.00,? 6.00,? 4.00,? 17.00,2,2,0,3,6,No,No,No,No,No,No,No,48,2264,No,Yes,No,No,No,No,No,Yes,No,No,? 44.00
"? 24,639.00",Yes,Yes,3,? 20.00,? 3.00,? 16.00,? 0.00,? 4.00,? 1.00,3,2,0,4,6,No,No,No,No,No,No,No,47,2311,No,Yes,No,No,No,No,No,Yes,No,No,? 43.00
"? 34,578.00",Yes,Yes,1,? 7.00,? 0.00,? 1.00,? 0.00,? 0.00,? 0.00,1,1,0,2,6,No,No,No,No,No,No,No,48,2238,No,No,No,Yes,No,No,No,No,No,Yes,? 8.00
"? 65,704.00",No,No,18,? 279.00,? 172.00,? 74.00,? 38.00,? 8.00,? 246.00,1,2,10,10,1,No,No,No,No,No,No,No,48,2418,No,No,Yes,No,No,Yes,No,No,No,No,? 571.00
"? 63,810.00",No,Yes,45,? 977.00,? 12.00,? 253.00,? 16.00,? 12.00,? 101.00,4,4,3,12,8,No,Yes,No,No,No,No,No,54,2754,No,No,Yes,No,No,No,No,Yes,No,No,"? 1,270.00"
"? 54,132.00",No,Yes,81,? 30.00,? 1.00,? 8.00,? 0.00,? 0.00,? 3.00,1,1,0,3,7,No,No,No,No,No,No,No,51,2292,No,No,No,Yes,No,No,No,No,No,Yes,? 39.00
"? 18,690.00",No,No,77,? 6.00,? 1.00,? 7.00,? 23.00,? 4.00,? 19.00,1,1,1,2,8,No,No,No,No,No,No,No,61,2707,No,Yes,No,No,No,No,No,Yes,No,No,? 41.00
"? 28,164.00",Yes,No,23,? 3.00,? 18.00,? 26.00,? 11.00,? 8.00,? 12.00,3,2,0,4,7,No,No,No,No,No,No,No,50,2580,No,Yes,No,No,No,No,No,Yes,No,No,? 66.00
"? 34,596.00",Yes,No,48,? 14.00,? 0.00,? 2.00,? 0.00,? 0.00,? 7.00,1,1,0,2,8,No,No,No,No,No,No,No,46,2601,No,Yes,No,No,No,No,No,No,No,Yes,? 16.00
"? 43,269.00",Yes,No,61,? 10.00,? 1.00,? 7.00,? 0.00,? 0.00,? 1.00,1,1,0,2,8,No,No,No,No,No,No,No,48,2445,No,Yes,No,No,No,No,No,No,No,Yes,? 18.00
"? 38,741.00",Yes,Yes,60,? 7.00,? 10.00,? 17.00,? 8.00,? 6.00,? 13.00,2,2,0,3,7,No,No,No,No,No,No,No,62,2250,No,No,Yes,No,No,Yes,No,No,No,No,? 48.00
"? 31,907.00",No,No,75,? 33.00,? 87.00,? 64.00,? 175.00,? 16.00,? 74.00,1,6,1,6,7,No,No,No,No,No,No,No,48,2641,No,No,Yes,No,No,No,No,Yes,No,No,? 375.00
"? 27,100.00",Yes,No,64,? 12.00,? 0.00,? 13.00,? 2.00,? 0.00,? 10.00,1,1,0,3,7,No,No,No,No,No,No,No,37,2609,No,Yes,No,No,No,No,No,No,Yes,No,? 27.00
"? 31,163.00",Yes,No,54,? 2.00,? 3.00,? 10.00,? 11.00,? 2.00,? 10.00,1,1,0,3,6,No,No,No,No,No,No,No,47,2295,Yes,No,No,No,No,Yes,No,No,No,No,? 28.00
"? 92,533.00",No,No,84,? 693.00,? 21.00,? 118.00,? 110.00,? 147.00,? 42.00,1,6,5,11,2,No,No,Yes,Yes,No,No,No,35,2351,No,Yes,No,No,No,No,No,Yes,No,No,"? 1,089.00"
"? 34,853.00",Yes,Yes,75,? 9.00,? 3.00,? 15.00,? 2.00,? 3.00,? 2.00,2,2,0,3,6,No,No,No,No,No,No,No,47,2347,No,No,Yes,No,No,No,No,Yes,No,No,? 32.00
"? 70,844.00",Yes,Yes,16,? 129.00,? 26.00,? 67.00,? 3.00,? 67.00,? 2.00,5,6,1,5,7,No,No,No,No,No,No,No,53,2401,Yes,No,No,No,No,No,No,Yes,No,No,? 292.00
"? 31,086.00",Yes,Yes,79,? 16.00,? 2.00,? 11.00,? 3.00,? 0.00,? 16.00,2,1,1,2,8,Yes,No,No,No,No,No,No,41,2580,No,Yes,No,No,No,Yes,No,No,No,No,? 32.00
"? 60,544.00",Yes,Yes,92,? 201.00,? 2.00,? 43.00,? 3.00,? 5.00,? 35.00,4,5,1,5,6,No,No,No,No,No,No,No,59,2832,No,Yes,No,No,No,No,No,Yes,No,No,? 254.00
"? 20,491.00",No,No,16,? 5.00,? 4.00,? 5.00,? 4.00,? 2.00,? 10.00,1,0,1,2,7,No,No,No,No,No,No,No,34,2679,No,No,No,Yes,No,Yes,No,No,No,No,? 20.00
"? 42,523.00",No,No,96,? 14.00,? 36.00,? 11.00,? 3.00,? 26.00,? 35.00,1,1,1,4,2,No,No,No,No,No,No,No,56,2226,No,Yes,No,No,No,No,No,Yes,No,No,? 90.00
"? 39,922.00",Yes,No,30,? 29.00,? 12.00,? 59.00,? 19.00,? 1.00,? 36.00,2,3,0,4,8,No,No,No,No,No,No,No,37,2659,No,Yes,No,No,No,No,No,Yes,No,No,? 120.00
"? 33,402.00",Yes,Yes,60,? 26.00,? 2.00,? 19.00,? 10.00,? 5.00,? 8.00,3,2,1,3,8,No,No,No,No,No,No,No,68,2505,No,No,No,Yes,No,No,No,Yes,No,No,? 62.00
"? 36,408.00",Yes,Yes,11,? 9.00,? 1.00,? 4.00,? 3.00,? 2.00,? 3.00,1,1,0,2,6,No,No,No,No,No,No,No,71,2440,No,Yes,No,No,No,No,No,No,Yes,No,? 19.00
"? 21,645.00",Yes,No,75,? 14.00,? 0.00,? 23.00,? 4.00,? 5.00,? 19.00,3,3,0,3,9,No,No,No,No,No,No,Yes,41,2823,No,No,No,Yes,No,No,No,Yes,No,No,? 46.00
